table_name,industry,district_number,district_name,year,value
compensation,Textile mills and textile product mills,7,Textiles,2015,3
compensation,Textile mills and textile product mills,7,Textiles,2016,5
compensation,Textile mills and textile product mills,7,Textiles,2017,4
compensation,Textile mills and textile product mills,7,Textiles,2018,4
compensation,Textile mills and textile product mills,7,Textiles,2019,3
compensation,Textile mills and textile product mills,7,Textiles,2020,3
compensation,Textile mills and textile product mills,7,Textiles,2021,3
compensation,Textile mills and textile product mills,7,Textiles,2022,4
compensation,Textile mills and textile product mills,7,Textiles,2023,4
compensation,Apparel and leather and allied products,7,Textiles,2012,8
compensation,Apparel and leather and allied products,7,Textiles,2013,10
compensation,Apparel and leather and allied products,7,Textiles,2014,9
compensation,Apparel and leather and allied products,7,Textiles,2015,5
compensation,Apparel and leather and allied products,7,Textiles,2016,8
compensation,Apparel and leather and allied products,7,Textiles,2017,7
compensation,Apparel and leather and allied products,7,Textiles,2018,7
compensation,Apparel and leather and allied products,7,Textiles,2019,5
compensation,Apparel and leather and allied products,7,Textiles,2020,4
compensation,Apparel and leather and allied products,7,Textiles,2021,5
compensation,Apparel and leather and allied products,7,Textiles,2022,6
compensation,Apparel and leather and allied products,7,Textiles,2023,6
compensation,Paper products,6,Lumber,2012,4
compensation,Paper products,6,Lumber,2013,11
compensation,Paper products,6,Lumber,2014,9
compensation,Paper products,6,Lumber,2015,5
compensation,Paper products,6,Lumber,2016,5
compensation,Paper products,6,Lumber,2017,8
compensation,Paper products,6,Lumber,2018,5
compensation,Paper products,6,Lumber,2019,5
compensation,Paper products,6,Lumber,2020,4
compensation,Paper products,6,Lumber,2021,5
compensation,Paper products,6,Lumber,2022,5
compensation,Paper products,6,Lumber,2023,6
compensation,Printing and related support activities,13,NA,2012,13
compensation,Printing and related support activities,13,NA,2013,12
compensation,Printing and related support activities,13,NA,2014,10
compensation,Printing and related support activities,13,NA,2015,3
compensation,Printing and related support activities,13,NA,2016,3
compensation,Printing and related support activities,13,NA,2017,2
compensation,Printing and related support activities,13,NA,2018,2
compensation,Printing and related support activities,13,NA,2019,4
compensation,Printing and related support activities,13,NA,2020,2
compensation,Printing and related support activities,13,NA,2021,2
compensation,Printing and related support activities,13,NA,2022,2
compensation,Printing and related support activities,13,NA,2023,2
compensation,Petroleum and coal products,11,Mining,2012,2
compensation,Petroleum and coal products,11,Mining,2013,1
compensation,Petroleum and coal products,11,Mining,2014,1
compensation,Petroleum and coal products,11,Mining,2015,0
compensation,Petroleum and coal products,11,Mining,2016,1
compensation,Petroleum and coal products,11,Mining,2017,0
compensation,Petroleum and coal products,11,Mining,2018,2
compensation,Petroleum and coal products,11,Mining,2019,1
compensation,Petroleum and coal products,11,Mining,2020,2
compensation,Petroleum and coal products,11,Mining,2021,1
compensation,Petroleum and coal products,11,Mining,2022,1
compensation,Petroleum and coal products,11,Mining,2023,1
compensation,Chemical products,7,Textiles,2012,32
compensation,Chemical products,7,Textiles,2013,9
compensation,Chemical products,7,Textiles,2014,8
compensation,Chemical products,7,Textiles,2015,7
compensation,Chemical products,7,Textiles,2016,5
compensation,Chemical products,7,Textiles,2017,4
compensation,Chemical products,7,Textiles,2018,3
compensation,Chemical products,7,Textiles,2019,3
compensation,Chemical products,7,Textiles,2020,3
compensation,Chemical products,7,Textiles,2021,3
compensation,Chemical products,7,Textiles,2022,4
compensation,Chemical products,7,Textiles,2023,4
compensation,Plastics and rubber products,7,Textiles,2012,39
compensation,Plastics and rubber products,7,Textiles,2013,48
compensation,Plastics and rubber products,7,Textiles,2014,46
compensation,Plastics and rubber products,7,Textiles,2015,15
compensation,Plastics and rubber products,7,Textiles,2016,23
compensation,Plastics and rubber products,7,Textiles,2017,23
compensation,Plastics and rubber products,7,Textiles,2018,16
compensation,Plastics and rubber products,7,Textiles,2019,15
compensation,Plastics and rubber products,7,Textiles,2020,13
compensation,Plastics and rubber products,7,Textiles,2021,15
compensation,Plastics and rubber products,7,Textiles,2022,19
compensation,Plastics and rubber products,7,Textiles,2023,19
compensation,Wholesale trade,13,NA,2012,7708
compensation,Wholesale trade,13,NA,2013,7612
compensation,Wholesale trade,13,NA,2014,7667
compensation,Wholesale trade,13,NA,2015,8402
compensation,Wholesale trade,13,NA,2016,8676
compensation,Wholesale trade,13,NA,2017,9262
compensation,Wholesale trade,13,NA,2018,9415
compensation,Wholesale trade,13,NA,2019,9058
compensation,Wholesale trade,13,NA,2020,9219
compensation,Wholesale trade,13,NA,2021,9442
compensation,Wholesale trade,13,NA,2022,10279
compensation,Wholesale trade,13,NA,2023,10483
compensation,Retail trade,13,NA,2012,107
compensation,Retail trade,13,NA,2013,143
compensation,Retail trade,13,NA,2014,155
compensation,Retail trade,13,NA,2015,194
compensation,Retail trade,13,NA,2016,265
compensation,Retail trade,13,NA,2017,230
compensation,Retail trade,13,NA,2018,270
compensation,Retail trade,13,NA,2019,361
compensation,Retail trade,13,NA,2020,217
compensation,Retail trade,13,NA,2021,342
compensation,Retail trade,13,NA,2022,300
compensation,Retail trade,13,NA,2023,316
compensation,Food and beverage stores,8,Grain,2012,0
compensation,Food and beverage stores,8,Grain,2013,1
compensation,Food and beverage stores,8,Grain,2014,0
compensation,Food and beverage stores,8,Grain,2015,0
compensation,Food and beverage stores,8,Grain,2016,1
compensation,Food and beverage stores,8,Grain,2017,0
compensation,Food and beverage stores,8,Grain,2018,1
compensation,Food and beverage stores,8,Grain,2019,1
compensation,Food and beverage stores,8,Grain,2020,1
compensation,Food and beverage stores,8,Grain,2021,1
compensation,Food and beverage stores,8,Grain,2022,1
compensation,Food and beverage stores,8,Grain,2023,1
compensation,General merchandise stores,13,NA,2012,15
compensation,General merchandise stores,13,NA,2013,17
compensation,General merchandise stores,13,NA,2014,18
compensation,General merchandise stores,13,NA,2015,20
compensation,General merchandise stores,13,NA,2016,29
compensation,General merchandise stores,13,NA,2017,24
compensation,General merchandise stores,13,NA,2018,28
compensation,General merchandise stores,13,NA,2019,40
compensation,General merchandise stores,13,NA,2020,29
compensation,General merchandise stores,13,NA,2021,39
compensation,General merchandise stores,13,NA,2022,41
compensation,General merchandise stores,13,NA,2023,45
compensation,Other retail,12,Underground,2012,91
compensation,Other retail,12,Underground,2013,125
compensation,Other retail,12,Underground,2014,136
compensation,Other retail,12,Underground,2015,173
compensation,Other retail,12,Underground,2016,235
compensation,Other retail,12,Underground,2017,205
compensation,Other retail,12,Underground,2018,241
compensation,Other retail,12,Underground,2019,321
compensation,Other retail,12,Underground,2020,186
compensation,Other retail,12,Underground,2021,302
compensation,Other retail,12,Underground,2022,258
compensation,Other retail,12,Underground,2023,269
compensation,Transportation and warehousing,5,Transportation,2012,401
compensation,Transportation and warehousing,5,Transportation,2013,364
compensation,Transportation and warehousing,5,Transportation,2014,322
compensation,Transportation and warehousing,5,Transportation,2015,323
compensation,Transportation and warehousing,5,Transportation,2016,345
compensation,Transportation and warehousing,5,Transportation,2017,338
compensation,Transportation and warehousing,5,Transportation,2018,412
compensation,Transportation and warehousing,5,Transportation,2019,358
compensation,Transportation and warehousing,5,Transportation,2020,410
compensation,Transportation and warehousing,5,Transportation,2021,346
compensation,Transportation and warehousing,5,Transportation,2022,557
compensation,Transportation and warehousing,5,Transportation,2023,601
compensation,Air transportation,5,Transportation,2012,201
compensation,Air transportation,5,Transportation,2013,165
compensation,Air transportation,5,Transportation,2014,125
compensation,Air transportation,5,Transportation,2015,137
compensation,Air transportation,5,Transportation,2016,147
compensation,Air transportation,5,Transportation,2017,125
compensation,Air transportation,5,Transportation,2018,182
compensation,Air transportation,5,Transportation,2019,112
compensation,Air transportation,5,Transportation,2020,163
compensation,Air transportation,5,Transportation,2021,92
compensation,Air transportation,5,Transportation,2022,243
compensation,Air transportation,5,Transportation,2023,305
compensation,Rail transportation,5,Transportation,2012,1
compensation,Rail transportation,5,Transportation,2013,0
compensation,Rail transportation,5,Transportation,2014,1
compensation,Rail transportation,5,Transportation,2015,1
compensation,Rail transportation,5,Transportation,2016,1
compensation,Rail transportation,5,Transportation,2017,1
compensation,Rail transportation,5,Transportation,2018,1
compensation,Rail transportation,5,Transportation,2019,1
compensation,Rail transportation,5,Transportation,2020,1
compensation,Rail transportation,5,Transportation,2021,1
compensation,Rail transportation,5,Transportation,2022,2
compensation,Rail transportation,5,Transportation,2023,1
compensation,Truck transportation,5,Transportation,2012,187
compensation,Truck transportation,5,Transportation,2013,190
compensation,Truck transportation,5,Transportation,2014,191
compensation,Truck transportation,5,Transportation,2015,182
compensation,Truck transportation,5,Transportation,2016,186
compensation,Truck transportation,5,Transportation,2017,204
compensation,Truck transportation,5,Transportation,2018,221
compensation,Truck transportation,5,Transportation,2019,224
compensation,Truck transportation,5,Transportation,2020,228
compensation,Truck transportation,5,Transportation,2021,241
compensation,Truck transportation,5,Transportation,2022,300
compensation,Truck transportation,5,Transportation,2023,279
compensation,Other transportation and support activities,5,Transportation,2012,10
compensation,Other transportation and support activities,5,Transportation,2013,7
compensation,Other transportation and support activities,5,Transportation,2014,4
compensation,Other transportation and support activities,5,Transportation,2015,3
compensation,Other transportation and support activities,5,Transportation,2016,9
compensation,Other transportation and support activities,5,Transportation,2017,6
compensation,Other transportation and support activities,5,Transportation,2018,5
compensation,Other transportation and support activities,5,Transportation,2019,19
compensation,Other transportation and support activities,5,Transportation,2020,15
compensation,Other transportation and support activities,5,Transportation,2021,9
compensation,Other transportation and support activities,5,Transportation,2022,10
compensation,Other transportation and support activities,5,Transportation,2023,14
compensation,Warehousing and storage,5,Transportation,2012,1
compensation,Warehousing and storage,5,Transportation,2013,1
compensation,Warehousing and storage,5,Transportation,2014,1
compensation,Warehousing and storage,5,Transportation,2015,1
compensation,Warehousing and storage,5,Transportation,2016,1
compensation,Warehousing and storage,5,Transportation,2017,2
compensation,Warehousing and storage,5,Transportation,2018,2
compensation,Warehousing and storage,5,Transportation,2019,2
compensation,Warehousing and storage,5,Transportation,2020,1
compensation,Warehousing and storage,5,Transportation,2021,2
compensation,Warehousing and storage,5,Transportation,2022,2
compensation,Warehousing and storage,5,Transportation,2023,2
compensation,Information,13,NA,2012,10347
compensation,Information,13,NA,2013,11018
compensation,Information,13,NA,2014,11688
compensation,Information,13,NA,2015,11789
compensation,Information,13,NA,2016,11116
compensation,Information,13,NA,2017,11366
compensation,Information,13,NA,2018,10665
compensation,Information,13,NA,2019,10596
compensation,Information,13,NA,2020,10231
compensation,Information,13,NA,2021,9744
compensation,Information,13,NA,2022,9795
compensation,Information,13,NA,2023,10230
compensation,"Publishing industries, except internet (includes software)",3,Technology,2012,127
compensation,"Publishing industries, except internet (includes software)",3,Technology,2013,101
compensation,"Publishing industries, except internet (includes software)",3,Technology,2014,92
compensation,"Publishing industries, except internet (includes software)",3,Technology,2015,160
compensation,"Publishing industries, except internet (includes software)",3,Technology,2016,119
compensation,"Publishing industries, except internet (includes software)",3,Technology,2017,97
compensation,"Publishing industries, except internet (includes software)",3,Technology,2018,80
compensation,"Publishing industries, except internet (includes software)",3,Technology,2019,92
compensation,"Publishing industries, except internet (includes software)",3,Technology,2020,98
compensation,"Publishing industries, except internet (includes software)",3,Technology,2021,120
compensation,"Publishing industries, except internet (includes software)",3,Technology,2022,125
compensation,"Publishing industries, except internet (includes software)",3,Technology,2023,156
compensation,Motion picture and sound recording industries,13,NA,2012,11
compensation,Motion picture and sound recording industries,13,NA,2013,12
compensation,Motion picture and sound recording industries,13,NA,2014,12
compensation,Motion picture and sound recording industries,13,NA,2015,11
compensation,Motion picture and sound recording industries,13,NA,2016,10
compensation,Motion picture and sound recording industries,13,NA,2017,12
compensation,Motion picture and sound recording industries,13,NA,2018,10
compensation,Motion picture and sound recording industries,13,NA,2019,13
compensation,Motion picture and sound recording industries,13,NA,2020,9
compensation,Motion picture and sound recording industries,13,NA,2021,11
compensation,Motion picture and sound recording industries,13,NA,2022,12
compensation,Motion picture and sound recording industries,13,NA,2023,12
compensation,Broadcasting and telecommunications4,1,Luxury,2012,10014
compensation,Broadcasting and telecommunications4,1,Luxury,2013,10672
compensation,Broadcasting and telecommunications4,1,Luxury,2014,11341
compensation,Broadcasting and telecommunications4,1,Luxury,2015,11323
compensation,Broadcasting and telecommunications4,1,Luxury,2016,10658
compensation,Broadcasting and telecommunications4,1,Luxury,2017,10901
compensation,Broadcasting and telecommunications4,1,Luxury,2018,10230
compensation,Broadcasting and telecommunications4,1,Luxury,2019,10123
compensation,Broadcasting and telecommunications4,1,Luxury,2020,9773
compensation,Broadcasting and telecommunications4,1,Luxury,2021,9237
compensation,Broadcasting and telecommunications4,1,Luxury,2022,9246
compensation,Broadcasting and telecommunications4,1,Luxury,2023,9601
compensation,"Data processing, internet publishing, and other information services",3,Technology,2012,195
compensation,"Data processing, internet publishing, and other information services",3,Technology,2013,233
compensation,"Data processing, internet publishing, and other information services",3,Technology,2014,242
compensation,"Data processing, internet publishing, and other information services",3,Technology,2015,295
compensation,"Data processing, internet publishing, and other information services",3,Technology,2016,328
compensation,"Data processing, internet publishing, and other information services",3,Technology,2017,356
compensation,"Data processing, internet publishing, and other information services",3,Technology,2018,346
compensation,"Data processing, internet publishing, and other information services",3,Technology,2019,368
compensation,"Data processing, internet publishing, and other information services",3,Technology,2020,351
compensation,"Data processing, internet publishing, and other information services",3,Technology,2021,376
compensation,"Data processing, internet publishing, and other information services",3,Technology,2022,411
compensation,"Data processing, internet publishing, and other information services",3,Technology,2023,460
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2012,118
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2013,69
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2014,51
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2015,74
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2016,83
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2017,75
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2018,53
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2019,45
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2020,35
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2021,41
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2022,76
compensation,"Finance, insurance, real estate, rental, and leasing",13,NA,2023,83
compensation,Finance and insurance,13,NA,2012,118
compensation,Finance and insurance,13,NA,2013,69
compensation,Finance and insurance,13,NA,2014,50
compensation,Finance and insurance,13,NA,2015,73
compensation,Finance and insurance,13,NA,2016,83
compensation,Finance and insurance,13,NA,2017,74
compensation,Finance and insurance,13,NA,2018,51
compensation,Finance and insurance,13,NA,2019,44
compensation,Finance and insurance,13,NA,2020,33
compensation,Finance and insurance,13,NA,2021,39
compensation,Finance and insurance,13,NA,2022,74
compensation,Finance and insurance,13,NA,2023,81
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2012,3
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2013,3
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2014,3
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2015,5
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2016,7
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2017,7
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2018,5
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2019,5
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2020,5
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2021,9
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2022,8
compensation,"Federal Reserve banks, credit intermediation, and related activities",13,NA,2023,8
compensation,"Securities, commodity contracts, and investments",13,NA,2012,2
compensation,"Securities, commodity contracts, and investments",13,NA,2013,2
compensation,"Securities, commodity contracts, and investments",13,NA,2014,3
compensation,"Securities, commodity contracts, and investments",13,NA,2015,4
compensation,"Securities, commodity contracts, and investments",13,NA,2016,5
compensation,"Securities, commodity contracts, and investments",13,NA,2017,18
compensation,"Securities, commodity contracts, and investments",13,NA,2018,4
compensation,"Securities, commodity contracts, and investments",13,NA,2019,4
compensation,"Securities, commodity contracts, and investments",13,NA,2020,5
compensation,"Securities, commodity contracts, and investments",13,NA,2021,6
compensation,"Securities, commodity contracts, and investments",13,NA,2022,6
compensation,"Securities, commodity contracts, and investments",13,NA,2023,6
compensation,Insurance carriers and related activities,13,NA,2012,113
