table_name,industry,district_number,district_name,year,value
real_value_added,Durable goods,13,Underground,2016,32146
real_value_added,Durable goods,13,Underground,2017,32295
real_value_added,Durable goods,13,Underground,2018,33374
real_value_added,Durable goods,13,Underground,2019,37400
real_value_added,Durable goods,13,Underground,2020,35465
real_value_added,Durable goods,13,Underground,2021,38349
real_value_added,Durable goods,13,Underground,2022,38534
real_value_added,Durable goods,13,Underground,2023,38551
real_value_added,Wood products,7,Lumber,2012,21
real_value_added,Wood products,7,Lumber,2013,12
real_value_added,Wood products,7,Lumber,2014,19
real_value_added,Wood products,7,Lumber,2015,5
real_value_added,Wood products,7,Lumber,2016,5
real_value_added,Wood products,7,Lumber,2017,4
real_value_added,Wood products,7,Lumber,2018,5
real_value_added,Wood products,7,Lumber,2019,3
real_value_added,Wood products,7,Lumber,2020,3
real_value_added,Wood products,7,Lumber,2021,7
real_value_added,Wood products,7,Lumber,2022,5
real_value_added,Wood products,7,Lumber,2023,5
real_value_added,Nonmetallic mineral products,12,Mining,2012,53
real_value_added,Nonmetallic mineral products,12,Mining,2013,63
real_value_added,Nonmetallic mineral products,12,Mining,2014,66
real_value_added,Nonmetallic mineral products,12,Mining,2015,27
real_value_added,Nonmetallic mineral products,12,Mining,2016,29
real_value_added,Nonmetallic mineral products,12,Mining,2017,27
real_value_added,Nonmetallic mineral products,12,Mining,2018,27
real_value_added,Nonmetallic mineral products,12,Mining,2019,25
real_value_added,Nonmetallic mineral products,12,Mining,2020,23
real_value_added,Nonmetallic mineral products,12,Mining,2021,23
real_value_added,Nonmetallic mineral products,12,Mining,2022,25
real_value_added,Nonmetallic mineral products,12,Mining,2023,25
real_value_added,Primary metals,12,Mining,2012,50
real_value_added,Primary metals,12,Mining,2013,53
real_value_added,Primary metals,12,Mining,2014,82
real_value_added,Primary metals,12,Mining,2015,68
real_value_added,Primary metals,12,Mining,2016,49
real_value_added,Primary metals,12,Mining,2017,45
real_value_added,Primary metals,12,Mining,2018,32
real_value_added,Primary metals,12,Mining,2019,28
real_value_added,Primary metals,12,Mining,2020,30
real_value_added,Primary metals,12,Mining,2021,24
real_value_added,Primary metals,12,Mining,2022,30
real_value_added,Primary metals,12,Mining,2023,30
real_value_added,Fabricated metal products,12,Mining,2012,260
real_value_added,Fabricated metal products,12,Mining,2013,443
real_value_added,Fabricated metal products,12,Mining,2014,324
real_value_added,Fabricated metal products,12,Mining,2015,363
real_value_added,Fabricated metal products,12,Mining,2016,323
real_value_added,Fabricated metal products,12,Mining,2017,266
real_value_added,Fabricated metal products,12,Mining,2018,180
real_value_added,Fabricated metal products,12,Mining,2019,168
real_value_added,Fabricated metal products,12,Mining,2020,163
real_value_added,Fabricated metal products,12,Mining,2021,204
real_value_added,Fabricated metal products,12,Mining,2022,218
real_value_added,Fabricated metal products,12,Mining,2023,217
real_value_added,Machinery,13,Underground,2012,822
real_value_added,Machinery,13,Underground,2013,789
real_value_added,Machinery,13,Underground,2014,725
real_value_added,Machinery,13,Underground,2015,431
real_value_added,Machinery,13,Underground,2016,433
real_value_added,Machinery,13,Underground,2017,402
real_value_added,Machinery,13,Underground,2018,410
real_value_added,Machinery,13,Underground,2019,379
real_value_added,Machinery,13,Underground,2020,346
real_value_added,Machinery,13,Underground,2021,407
real_value_added,Machinery,13,Underground,2022,455
real_value_added,Machinery,13,Underground,2023,450
real_value_added,Computer and electronic products2,3,Technology,2012,11983
real_value_added,Computer and electronic products2,3,Technology,2013,13222
real_value_added,Computer and electronic products2,3,Technology,2014,13601
real_value_added,Computer and electronic products2,3,Technology,2015,15993
real_value_added,Computer and electronic products2,3,Technology,2016,20542
real_value_added,Computer and electronic products2,3,Technology,2017,21708
real_value_added,Computer and electronic products2,3,Technology,2018,22342
real_value_added,Computer and electronic products2,3,Technology,2019,23175
real_value_added,Computer and electronic products2,3,Technology,2020,22514
real_value_added,Computer and electronic products2,3,Technology,2021,25812
real_value_added,Computer and electronic products2,3,Technology,2022,26322
real_value_added,Computer and electronic products2,3,Technology,2023,25661
real_value_added,"Electrical equipment, appliances, and components",5,Power,2012,612
real_value_added,"Electrical equipment, appliances, and components",5,Power,2013,775
real_value_added,"Electrical equipment, appliances, and components",5,Power,2014,793
real_value_added,"Electrical equipment, appliances, and components",5,Power,2015,686
real_value_added,"Electrical equipment, appliances, and components",5,Power,2016,721
real_value_added,"Electrical equipment, appliances, and components",5,Power,2017,622
real_value_added,"Electrical equipment, appliances, and components",5,Power,2018,638
real_value_added,"Electrical equipment, appliances, and components",5,Power,2019,554
real_value_added,"Electrical equipment, appliances, and components",5,Power,2020,464
real_value_added,"Electrical equipment, appliances, and components",5,Power,2021,390
real_value_added,"Electrical equipment, appliances, and components",5,Power,2022,417
real_value_added,"Electrical equipment, appliances, and components",5,Power,2023,413
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2012,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2013,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2014,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2015,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2016,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2017,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2018,1
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2019,1
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2020,1
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2021,1
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2022,2
real_value_added,"Motor vehicles, bodies and trailers, and parts",13,Underground,2023,1
real_value_added,Other transportation equipment3,6,Transportation,2012,10195
real_value_added,Other transportation equipment3,6,Transportation,2013,11083
real_value_added,Other transportation equipment3,6,Transportation,2014,11127
real_value_added,Other transportation equipment3,6,Transportation,2015,11527
real_value_added,Other transportation equipment3,6,Transportation,2016,9710
real_value_added,Other transportation equipment3,6,Transportation,2017,8848
real_value_added,Other transportation equipment3,6,Transportation,2018,9354
real_value_added,Other transportation equipment3,6,Transportation,2019,12549
real_value_added,Other transportation equipment3,6,Transportation,2020,11543
real_value_added,Other transportation equipment3,6,Transportation,2021,11332
real_value_added,Other transportation equipment3,6,Transportation,2022,10885
real_value_added,Other transportation equipment3,6,Transportation,2023,11399
real_value_added,Furniture and related products,13,Underground,2012,17
real_value_added,Furniture and related products,13,Underground,2013,22
real_value_added,Furniture and related products,13,Underground,2014,20
real_value_added,Furniture and related products,13,Underground,2015,11
real_value_added,Furniture and related products,13,Underground,2016,9
real_value_added,Furniture and related products,13,Underground,2017,10
real_value_added,Furniture and related products,13,Underground,2018,9
real_value_added,Furniture and related products,13,Underground,2019,8
real_value_added,Furniture and related products,13,Underground,2020,8
real_value_added,Furniture and related products,13,Underground,2021,7
real_value_added,Furniture and related products,13,Underground,2022,8
real_value_added,Furniture and related products,13,Underground,2023,8
real_value_added,Miscellaneous manufacturing,8,Textiles,2012,577
real_value_added,Miscellaneous manufacturing,8,Textiles,2013,774
real_value_added,Miscellaneous manufacturing,8,Textiles,2014,699
real_value_added,Miscellaneous manufacturing,8,Textiles,2015,344
real_value_added,Miscellaneous manufacturing,8,Textiles,2016,361
real_value_added,Miscellaneous manufacturing,8,Textiles,2017,363
real_value_added,Miscellaneous manufacturing,8,Textiles,2018,375
real_value_added,Miscellaneous manufacturing,8,Textiles,2019,340
real_value_added,Miscellaneous manufacturing,8,Textiles,2020,294
real_value_added,Miscellaneous manufacturing,8,Textiles,2021,354
real_value_added,Miscellaneous manufacturing,8,Textiles,2022,443
real_value_added,Miscellaneous manufacturing,8,Textiles,2023,438
real_value_added,Nondurable goods,13,Underground,2012,420
real_value_added,Nondurable goods,13,Underground,2013,497
real_value_added,Nondurable goods,13,Underground,2014,478
real_value_added,Nondurable goods,13,Underground,2015,206
real_value_added,Nondurable goods,13,Underground,2016,242
real_value_added,Nondurable goods,13,Underground,2017,218
real_value_added,Nondurable goods,13,Underground,2018,215
real_value_added,Nondurable goods,13,Underground,2019,172
real_value_added,Nondurable goods,13,Underground,2020,161
real_value_added,Nondurable goods,13,Underground,2021,178
real_value_added,Nondurable goods,13,Underground,2022,221
real_value_added,Nondurable goods,13,Underground,2023,218
real_value_added,Food and beverage and tobacco products,9,Grain,2012,224
real_value_added,Food and beverage and tobacco products,9,Grain,2013,306
real_value_added,Food and beverage and tobacco products,9,Grain,2014,306
real_value_added,Food and beverage and tobacco products,9,Grain,2015,132
real_value_added,Food and beverage and tobacco products,9,Grain,2016,135
real_value_added,Food and beverage and tobacco products,9,Grain,2017,118
real_value_added,Food and beverage and tobacco products,9,Grain,2018,115
real_value_added,Food and beverage and tobacco products,9,Grain,2019,86
real_value_added,Food and beverage and tobacco products,9,Grain,2020,91
real_value_added,Food and beverage and tobacco products,9,Grain,2021,99
real_value_added,Food and beverage and tobacco products,9,Grain,2022,130
real_value_added,Food and beverage and tobacco products,9,Grain,2023,129
real_value_added,Textile mills and textile product mills,8,Textiles,2012,8
real_value_added,Textile mills and textile product mills,8,Textiles,2013,13
real_value_added,Textile mills and textile product mills,8,Textiles,2014,11
real_value_added,Textile mills and textile product mills,8,Textiles,2015,6
real_value_added,Textile mills and textile product mills,8,Textiles,2016,10
real_value_added,Textile mills and textile product mills,8,Textiles,2017,7
real_value_added,Textile mills and textile product mills,8,Textiles,2018,7
real_value_added,Textile mills and textile product mills,8,Textiles,2019,5
real_value_added,Textile mills and textile product mills,8,Textiles,2020,4
real_value_added,Textile mills and textile product mills,8,Textiles,2021,5
real_value_added,Textile mills and textile product mills,8,Textiles,2022,6
real_value_added,Textile mills and textile product mills,8,Textiles,2023,6
real_value_added,Apparel and leather and allied products,8,Textiles,2012,2
real_value_added,Apparel and leather and allied products,8,Textiles,2013,6
real_value_added,Apparel and leather and allied products,8,Textiles,2014,6
real_value_added,Apparel and leather and allied products,8,Textiles,2015,3
real_value_added,Apparel and leather and allied products,8,Textiles,2016,5
real_value_added,Apparel and leather and allied products,8,Textiles,2017,4
real_value_added,Apparel and leather and allied products,8,Textiles,2018,4
real_value_added,Apparel and leather and allied products,8,Textiles,2019,3
real_value_added,Apparel and leather and allied products,8,Textiles,2020,2
real_value_added,Apparel and leather and allied products,8,Textiles,2021,3
real_value_added,Apparel and leather and allied products,8,Textiles,2022,4
real_value_added,Apparel and leather and allied products,8,Textiles,2023,4
real_value_added,Paper products,7,Lumber,2012,10
real_value_added,Paper products,7,Lumber,2013,36
real_value_added,Paper products,7,Lumber,2014,27
real_value_added,Paper products,7,Lumber,2015,14
real_value_added,Paper products,7,Lumber,2016,17
real_value_added,Paper products,7,Lumber,2017,24
real_value_added,Paper products,7,Lumber,2018,17
real_value_added,Paper products,7,Lumber,2019,16
real_value_added,Paper products,7,Lumber,2020,12
real_value_added,Paper products,7,Lumber,2021,16
real_value_added,Paper products,7,Lumber,2022,16
real_value_added,Paper products,7,Lumber,2023,16
real_value_added,Printing and related support activities,13,Underground,2012,2
real_value_added,Printing and related support activities,13,Underground,2013,2
real_value_added,Printing and related support activities,13,Underground,2014,1
real_value_added,Printing and related support activities,13,Underground,2015,1
real_value_added,Printing and related support activities,13,Underground,2016,1
real_value_added,Printing and related support activities,13,Underground,2017,1
real_value_added,Printing and related support activities,13,Underground,2018,1
real_value_added,Printing and related support activities,13,Underground,2019,1
real_value_added,Printing and related support activities,13,Underground,2020,1
real_value_added,Printing and related support activities,13,Underground,2021,1
real_value_added,Printing and related support activities,13,Underground,2022,1
real_value_added,Printing and related support activities,13,Underground,2023,1
real_value_added,Petroleum and coal products,12,Mining,2012,45
real_value_added,Petroleum and coal products,12,Mining,2013,14
real_value_added,Petroleum and coal products,12,Mining,2014,13
real_value_added,Petroleum and coal products,12,Mining,2015,5
real_value_added,Petroleum and coal products,12,Mining,2016,9
real_value_added,Petroleum and coal products,12,Mining,2017,7
real_value_added,Petroleum and coal products,12,Mining,2018,27
real_value_added,Petroleum and coal products,12,Mining,2019,22
real_value_added,Petroleum and coal products,12,Mining,2020,19
real_value_added,Petroleum and coal products,12,Mining,2021,16
real_value_added,Petroleum and coal products,12,Mining,2022,16
real_value_added,Petroleum and coal products,12,Mining,2023,16
real_value_added,Chemical products,8,Textiles,2012,10
real_value_added,Chemical products,8,Textiles,2013,4
real_value_added,Chemical products,8,Textiles,2014,5
real_value_added,Chemical products,8,Textiles,2015,6
real_value_added,Chemical products,8,Textiles,2016,6
real_value_added,Chemical products,8,Textiles,2017,6
real_value_added,Chemical products,8,Textiles,2018,7
real_value_added,Chemical products,8,Textiles,2019,7
real_value_added,Chemical products,8,Textiles,2020,7
real_value_added,Chemical products,8,Textiles,2021,10
real_value_added,Chemical products,8,Textiles,2022,12
real_value_added,Chemical products,8,Textiles,2023,11
real_value_added,Plastics and rubber products,8,Textiles,2012,105
real_value_added,Plastics and rubber products,8,Textiles,2013,130
real_value_added,Plastics and rubber products,8,Textiles,2014,118
real_value_added,Plastics and rubber products,8,Textiles,2015,39
real_value_added,Plastics and rubber products,8,Textiles,2016,59
real_value_added,Plastics and rubber products,8,Textiles,2017,52
real_value_added,Plastics and rubber products,8,Textiles,2018,37
real_value_added,Plastics and rubber products,8,Textiles,2019,32
real_value_added,Plastics and rubber products,8,Textiles,2020,26
real_value_added,Plastics and rubber products,8,Textiles,2021,31
real_value_added,Plastics and rubber products,8,Textiles,2022,39
real_value_added,Plastics and rubber products,8,Textiles,2023,38
real_value_added,Wholesale trade,13,Underground,2012,14496
real_value_added,Wholesale trade,13,Underground,2013,17163
real_value_added,Wholesale trade,13,Underground,2014,18946
real_value_added,Wholesale trade,13,Underground,2015,21350
real_value_added,Wholesale trade,13,Underground,2016,21696
real_value_added,Wholesale trade,13,Underground,2017,21736
real_value_added,Wholesale trade,13,Underground,2018,21647
real_value_added,Wholesale trade,13,Underground,2019,19279
real_value_added,Wholesale trade,13,Underground,2020,20007
real_value_added,Wholesale trade,13,Underground,2021,14253
real_value_added,Wholesale trade,13,Underground,2022,14875
real_value_added,Wholesale trade,13,Underground,2023,14101
real_value_added,Retail trade,13,Underground,2012,219
real_value_added,Retail trade,13,Underground,2013,245
real_value_added,Retail trade,13,Underground,2014,259
real_value_added,Retail trade,13,Underground,2015,331
real_value_added,Retail trade,13,Underground,2016,478
real_value_added,Retail trade,13,Underground,2017,379
real_value_added,Retail trade,13,Underground,2018,442
real_value_added,Retail trade,13,Underground,2019,667
real_value_added,Retail trade,13,Underground,2020,406
real_value_added,Retail trade,13,Underground,2021,570
real_value_added,Retail trade,13,Underground,2022,602
real_value_added,Retail trade,13,Underground,2023,631
real_value_added,Motor vehicle and parts dealers,13,Underground,2012,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2013,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2014,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2015,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2016,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2017,0
real_value_added,Motor vehicle and parts dealers,13,Underground,2018,0
real_value_added,Motor vehicle and parts dealers,13,Underground,2019,0
real_value_added,Motor vehicle and parts dealers,13,Underground,2020,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2021,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2022,1
real_value_added,Motor vehicle and parts dealers,13,Underground,2023,1
real_value_added,Food and beverage stores,9,Grain,2012,1
real_value_added,Food and beverage stores,9,Grain,2013,1
real_value_added,Food and beverage stores,9,Grain,2014,1
real_value_added,Food and beverage stores,9,Grain,2015,1
real_value_added,Food and beverage stores,9,Grain,2016,1
real_value_added,Food and beverage stores,9,Grain,2017,1
real_value_added,Food and beverage stores,9,Grain,2018,1
real_value_added,Food and beverage stores,9,Grain,2019,1
real_value_added,Food and beverage stores,9,Grain,2020,1
real_value_added,Food and beverage stores,9,Grain,2021,1
real_value_added,Food and beverage stores,9,Grain,2022,1
real_value_added,Food and beverage stores,9,Grain,2023,1
real_value_added,General merchandise stores,13,Underground,2012,23
real_value_added,General merchandise stores,13,Underground,2013,28
real_value_added,General merchandise stores,13,Underground,2014,29
real_value_added,General merchandise stores,13,Underground,2015,33
real_value_added,General merchandise stores,13,Underground,2016,46
real_value_added,General merchandise stores,13,Underground,2017,42
real_value_added,General merchandise stores,13,Underground,2018,50
real_value_added,General merchandise stores,13,Underground,2019,68
real_value_added,General merchandise stores,13,Underground,2020,52
real_value_added,General merchandise stores,13,Underground,2021,67
real_value_added,General merchandise stores,13,Underground,2022,57
real_value_added,General merchandise stores,13,Underground,2023,58
real_value_added,Other retail,13,Underground,2012,195
real_value_added,Other retail,13,Underground,2013,216
real_value_added,Other retail,13,Underground,2014,229
real_value_added,Other retail,13,Underground,2015,297
real_value_added,Other retail,13,Underground,2016,430
real_value_added,Other retail,13,Underground,2017,335
real_value_added,Other retail,13,Underground,2018,390
real_value_added,Other retail,13,Underground,2019,599
real_value_added,Other retail,13,Underground,2020,352
real_value_added,Other retail,13,Underground,2021,500
real_value_added,Other retail,13,Underground,2022,545
real_value_added,Other retail,13,Underground,2023,574
real_value_added,Transportation and warehousing,6,Transportation,2012,909
real_value_added,Transportation and warehousing,6,Transportation,2013,821
real_value_added,Transportation and warehousing,6,Transportation,2014,727
real_value_added,Transportation and warehousing,6,Transportation,2015,703
real_value_added,Transportation and warehousing,6,Transportation,2016,743
real_value_added,Transportation and warehousing,6,Transportation,2017,729
real_value_added,Transportation and warehousing,6,Transportation,2018,859
real_value_added,Transportation and warehousing,6,Transportation,2019,691
real_value_added,Transportation and warehousing,6,Transportation,2020,641
real_value_added,Transportation and warehousing,6,Transportation,2021,627
real_value_added,Transportation and warehousing,6,Transportation,2022,915
real_value_added,Transportation and warehousing,6,Transportation,2023,925
real_value_added,Air transportation,6,Transportation,2012,477
real_value_added,Air transportation,6,Transportation,2013,402
real_value_added,Air transportation,6,Transportation,2014,314
real_value_added,Air transportation,6,Transportation,2015,329
real_value_added,Air transportation,6,Transportation,2016,344
real_value_added,Air transportation,6,Transportation,2017,291
real_value_added,Air transportation,6,Transportation,2018,425
real_value_added,Air transportation,6,Transportation,2019,254
real_value_added,Air transportation,6,Transportation,2020,199
real_value_added,Air transportation,6,Transportation,2021,184
real_value_added,Air transportation,6,Transportation,2022,572
real_value_added,Air transportation,6,Transportation,2023,624
real_value_added,Rail transportation,6,Transportation,2012,2
real_value_added,Rail transportation,6,Transportation,2013,1
real_value_added,Rail transportation,6,Transportation,2014,1
real_value_added,Rail transportation,6,Transportation,2015,1
real_value_added,Rail transportation,6,Transportation,2016,3
real_value_added,Rail transportation,6,Transportation,2017,3
real_value_added,Rail transportation,6,Transportation,2018,3
real_value_added,Rail transportation,6,Transportation,2019,3
real_value_added,Rail transportation,6,Transportation,2020,3
real_value_added,Rail transportation,6,Transportation,2021,3
real_value_added,Rail transportation,6,Transportation,2022,4
real_value_added,Rail transportation,6,Transportation,2023,3
real_value_added,Water transportation,4,Maritime,2012,1
real_value_added,Water transportation,4,Maritime,2013,1
real_value_added,Water transportation,4,Maritime,2014,1
real_value_added,Water transportation,4,Maritime,2015,1
real_value_added,Water transportation,4,Maritime,2016,1
real_value_added,Water transportation,4,Maritime,2017,0
real_value_added,Water transportation,4,Maritime,2018,0
real_value_added,Water transportation,4,Maritime,2019,1
real_value_added,Water transportation,4,Maritime,2020,1
real_value_added,Water transportation,4,Maritime,2021,1
real_value_added,Water transportation,4,Maritime,2022,0
real_value_added,Water transportation,4,Maritime,2023,0
real_value_added,Truck transportation,6,Transportation,2012,398
real_value_added,Truck transportation,6,Transportation,2013,397
real_value_added,Truck transportation,6,Transportation,2014,399
real_value_added,Truck transportation,6,Transportation,2015,361
real_value_added,Truck transportation,6,Transportation,2016,370
real_value_added,Truck transportation,6,Transportation,2017,416
real_value_added,Truck transportation,6,Transportation,2018,418
real_value_added,Truck transportation,6,Transportation,2019,391
real_value_added,Truck transportation,6,Transportation,2020,401
real_value_added,Truck transportation,6,Transportation,2021,408
real_value_added,Truck transportation,6,Transportation,2022,406
real_value_added,Truck transportation,6,Transportation,2023,380
real_value_added,Transit and ground passenger transportation,6,Transportation,2012,1
real_value_added,Transit and ground passenger transportation,6,Transportation,2013,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2014,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2015,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2016,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2017,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2018,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2019,1
real_value_added,Transit and ground passenger transportation,6,Transportation,2020,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2021,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2022,0
real_value_added,Transit and ground passenger transportation,6,Transportation,2023,1
real_value_added,Pipeline transportation,6,Transportation,2012,0
real_value_added,Pipeline transportation,6,Transportation,2013,0
real_value_added,Pipeline transportation,6,Transportation,2014,0
real_value_added,Pipeline transportation,6,Transportation,2015,0
real_value_added,Pipeline transportation,6,Transportation,2016,1
real_value_added,Pipeline transportation,6,Transportation,2017,2
real_value_added,Pipeline transportation,6,Transportation,2018,1
real_value_added,Pipeline transportation,6,Transportation,2019,2
real_value_added,Pipeline transportation,6,Transportation,2020,1
real_value_added,Pipeline transportation,6,Transportation,2021,1
real_value_added,Pipeline transportation,6,Transportation,2022,1
real_value_added,Pipeline transportation,6,Transportation,2023,1
real_value_added,Other transportation and support activities,6,Transportation,2012,22
real_value_added,Other transportation and support activities,6,Transportation,2013,14
real_value_added,Other transportation and support activities,6,Transportation,2014,8
real_value_added,Other transportation and support activities,6,Transportation,2015,7
real_value_added,Other transportation and support activities,6,Transportation,2016,20
real_value_added,Other transportation and support activities,6,Transportation,2017,13
real_value_added,Other transportation and support activities,6,Transportation,2018,11
real_value_added,Other transportation and support activities,6,Transportation,2019,33
real_value_added,Other transportation and support activities,6,Transportation,2020,28
real_value_added,Other transportation and support activities,6,Transportation,2021,17
real_value_added,Other transportation and support activities,6,Transportation,2022,18
real_value_added,Other transportation and support activities,6,Transportation,2023,19
real_value_added,Warehousing and storage,6,Transportation,2012,4
real_value_added,Warehousing and storage,6,Transportation,2013,3
real_value_added,Warehousing and storage,6,Transportation,2014,3
real_value_added,Warehousing and storage,6,Transportation,2015,2
