table_name,industry,district_number,district_name,year,value
employment,Miscellaneous manufacturing,7,Textiles,2017,2
employment,Miscellaneous manufacturing,7,Textiles,2018,2
employment,Miscellaneous manufacturing,7,Textiles,2019,2
employment,Miscellaneous manufacturing,7,Textiles,2020,2
employment,Miscellaneous manufacturing,7,Textiles,2021,2
employment,Miscellaneous manufacturing,7,Textiles,2022,2
employment,Miscellaneous manufacturing,7,Textiles,2023,2
employment,Nondurable goods,13,NA,2012,2
employment,Nondurable goods,13,NA,2013,2
employment,Nondurable goods,13,NA,2014,2
employment,Nondurable goods,13,NA,2015,1
employment,Nondurable goods,13,NA,2016,1
employment,Nondurable goods,13,NA,2017,1
employment,Nondurable goods,13,NA,2018,1
employment,Nondurable goods,13,NA,2019,1
employment,Nondurable goods,13,NA,2020,1
employment,Nondurable goods,13,NA,2021,1
employment,Nondurable goods,13,NA,2022,1
employment,Nondurable goods,13,NA,2023,1
employment,Food and beverage and tobacco products,8,Grain,2012,1
employment,Food and beverage and tobacco products,8,Grain,2013,1
employment,Food and beverage and tobacco products,8,Grain,2014,1
employment,Food and beverage and tobacco products,8,Grain,2015,0
employment,Food and beverage and tobacco products,8,Grain,2016,0
employment,Food and beverage and tobacco products,8,Grain,2017,0
employment,Food and beverage and tobacco products,8,Grain,2018,0
employment,Food and beverage and tobacco products,8,Grain,2019,0
employment,Food and beverage and tobacco products,8,Grain,2020,0
employment,Food and beverage and tobacco products,8,Grain,2021,0
employment,Food and beverage and tobacco products,8,Grain,2022,0
employment,Food and beverage and tobacco products,8,Grain,2023,0
employment,Plastics and rubber products,7,Textiles,2012,1
employment,Plastics and rubber products,7,Textiles,2013,1
employment,Plastics and rubber products,7,Textiles,2014,1
employment,Plastics and rubber products,7,Textiles,2015,0
employment,Plastics and rubber products,7,Textiles,2016,0
employment,Plastics and rubber products,7,Textiles,2017,0
employment,Plastics and rubber products,7,Textiles,2018,0
employment,Plastics and rubber products,7,Textiles,2019,0
employment,Plastics and rubber products,7,Textiles,2020,0
employment,Plastics and rubber products,7,Textiles,2021,0
employment,Plastics and rubber products,7,Textiles,2022,0
employment,Plastics and rubber products,7,Textiles,2023,0
employment,Wholesale trade,13,NA,2012,94
employment,Wholesale trade,13,NA,2013,90
employment,Wholesale trade,13,NA,2014,87
employment,Wholesale trade,13,NA,2015,91
employment,Wholesale trade,13,NA,2016,91
employment,Wholesale trade,13,NA,2017,94
employment,Wholesale trade,13,NA,2018,93
employment,Wholesale trade,13,NA,2019,89
employment,Wholesale trade,13,NA,2020,87
employment,Wholesale trade,13,NA,2021,84
employment,Wholesale trade,13,NA,2022,88
employment,Wholesale trade,13,NA,2023,85
employment,Retail trade,13,NA,2012,3
employment,Retail trade,13,NA,2013,4
employment,Retail trade,13,NA,2014,4
employment,Retail trade,13,NA,2015,4
employment,Retail trade,13,NA,2016,6
employment,Retail trade,13,NA,2017,5
employment,Retail trade,13,NA,2018,6
employment,Retail trade,13,NA,2019,7
employment,Retail trade,13,NA,2020,5
employment,Retail trade,13,NA,2021,6
employment,Retail trade,13,NA,2022,6
employment,Retail trade,13,NA,2023,6
employment,General merchandise stores,13,NA,2012,0
employment,General merchandise stores,13,NA,2013,1
employment,General merchandise stores,13,NA,2014,1
employment,General merchandise stores,13,NA,2015,1
employment,General merchandise stores,13,NA,2016,1
employment,General merchandise stores,13,NA,2017,1
employment,General merchandise stores,13,NA,2018,1
employment,General merchandise stores,13,NA,2019,1
employment,General merchandise stores,13,NA,2020,1
employment,General merchandise stores,13,NA,2021,1
employment,General merchandise stores,13,NA,2022,1
employment,General merchandise stores,13,NA,2023,1
employment,Other retail,12,Underground,2012,3
employment,Other retail,12,Underground,2013,3
employment,Other retail,12,Underground,2014,3
employment,Other retail,12,Underground,2015,4
employment,Other retail,12,Underground,2016,5
employment,Other retail,12,Underground,2017,4
employment,Other retail,12,Underground,2018,5
employment,Other retail,12,Underground,2019,6
employment,Other retail,12,Underground,2020,4
employment,Other retail,12,Underground,2021,5
employment,Other retail,12,Underground,2022,5
employment,Other retail,12,Underground,2023,5
employment,Transportation and warehousing,5,Transportation,2012,6
employment,Transportation and warehousing,5,Transportation,2013,5
employment,Transportation and warehousing,5,Transportation,2014,5
employment,Transportation and warehousing,5,Transportation,2015,4
employment,Transportation and warehousing,5,Transportation,2016,4
employment,Transportation and warehousing,5,Transportation,2017,4
employment,Transportation and warehousing,5,Transportation,2018,5
employment,Transportation and warehousing,5,Transportation,2019,4
employment,Transportation and warehousing,5,Transportation,2020,5
employment,Transportation and warehousing,5,Transportation,2021,4
employment,Transportation and warehousing,5,Transportation,2022,6
employment,Transportation and warehousing,5,Transportation,2023,6
employment,Air transportation,5,Transportation,2012,2
employment,Air transportation,5,Transportation,2013,2
employment,Air transportation,5,Transportation,2014,1
employment,Air transportation,5,Transportation,2015,1
employment,Air transportation,5,Transportation,2016,1
employment,Air transportation,5,Transportation,2017,1
employment,Air transportation,5,Transportation,2018,2
employment,Air transportation,5,Transportation,2019,1
employment,Air transportation,5,Transportation,2020,1
employment,Air transportation,5,Transportation,2021,1
employment,Air transportation,5,Transportation,2022,2
employment,Air transportation,5,Transportation,2023,2
employment,Truck transportation,5,Transportation,2012,3
employment,Truck transportation,5,Transportation,2013,3
employment,Truck transportation,5,Transportation,2014,3
employment,Truck transportation,5,Transportation,2015,3
employment,Truck transportation,5,Transportation,2016,3
employment,Truck transportation,5,Transportation,2017,3
employment,Truck transportation,5,Transportation,2018,3
employment,Truck transportation,5,Transportation,2019,3
employment,Truck transportation,5,Transportation,2020,3
employment,Truck transportation,5,Transportation,2021,3
employment,Truck transportation,5,Transportation,2022,4
employment,Truck transportation,5,Transportation,2023,3
employment,Information,13,NA,2012,120
employment,Information,13,NA,2013,123
employment,Information,13,NA,2014,125
employment,Information,13,NA,2015,118
employment,Information,13,NA,2016,108
employment,Information,13,NA,2017,106
employment,Information,13,NA,2018,98
employment,Information,13,NA,2019,93
employment,Information,13,NA,2020,85
employment,Information,13,NA,2021,75
employment,Information,13,NA,2022,72
employment,Information,13,NA,2023,70
employment,"Publishing industries, except internet (includes software)",3,Technology,2012,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2013,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2014,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2015,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2016,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2017,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2018,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2019,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2020,0
employment,"Publishing industries, except internet (includes software)",3,Technology,2021,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2022,1
employment,"Publishing industries, except internet (includes software)",3,Technology,2023,1
employment,Broadcasting and telecommunications4,1,Luxury,2012,117
employment,Broadcasting and telecommunications4,1,Luxury,2013,120
employment,Broadcasting and telecommunications4,1,Luxury,2014,122
employment,Broadcasting and telecommunications4,1,Luxury,2015,115
employment,Broadcasting and telecommunications4,1,Luxury,2016,105
employment,Broadcasting and telecommunications4,1,Luxury,2017,103
employment,Broadcasting and telecommunications4,1,Luxury,2018,95
employment,Broadcasting and telecommunications4,1,Luxury,2019,90
employment,Broadcasting and telecommunications4,1,Luxury,2020,82
employment,Broadcasting and telecommunications4,1,Luxury,2021,72
employment,Broadcasting and telecommunications4,1,Luxury,2022,69
employment,Broadcasting and telecommunications4,1,Luxury,2023,67
employment,"Data processing, internet publishing, and other information services",3,Technology,2012,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2013,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2014,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2015,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2016,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2017,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2018,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2019,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2020,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2021,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2022,2
employment,"Data processing, internet publishing, and other information services",3,Technology,2023,2
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2012,1
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2013,1
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2014,0
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2015,1
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2016,1
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2017,1
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2018,0
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2019,0
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2020,0
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2021,0
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2022,1
employment,"Finance, insurance, real estate, rental, and leasing",13,NA,2023,1
employment,Finance and insurance,13,NA,2012,1
employment,Finance and insurance,13,NA,2013,1
employment,Finance and insurance,13,NA,2014,0
employment,Finance and insurance,13,NA,2015,1
employment,Finance and insurance,13,NA,2016,1
employment,Finance and insurance,13,NA,2017,1
employment,Finance and insurance,13,NA,2018,0
employment,Finance and insurance,13,NA,2019,0
employment,Finance and insurance,13,NA,2020,0
employment,Finance and insurance,13,NA,2021,0
employment,Finance and insurance,13,NA,2022,1
employment,Finance and insurance,13,NA,2023,1
employment,Insurance carriers and related activities,13,NA,2012,1
employment,Insurance carriers and related activities,13,NA,2013,1
employment,Insurance carriers and related activities,13,NA,2014,0
employment,Insurance carriers and related activities,13,NA,2015,1
employment,Insurance carriers and related activities,13,NA,2016,1
employment,Insurance carriers and related activities,13,NA,2017,0
employment,Insurance carriers and related activities,13,NA,2018,0
employment,Insurance carriers and related activities,13,NA,2019,0
employment,Insurance carriers and related activities,13,NA,2020,0
employment,Insurance carriers and related activities,13,NA,2021,0
employment,Insurance carriers and related activities,13,NA,2022,1
employment,Insurance carriers and related activities,13,NA,2023,1
employment,Professional and business services,13,NA,2012,49
employment,Professional and business services,13,NA,2013,50
employment,Professional and business services,13,NA,2014,50
employment,Professional and business services,13,NA,2015,51
employment,Professional and business services,13,NA,2016,49
employment,Professional and business services,13,NA,2017,47
employment,Professional and business services,13,NA,2018,42
employment,Professional and business services,13,NA,2019,42
employment,Professional and business services,13,NA,2020,39
employment,Professional and business services,13,NA,2021,40
employment,Professional and business services,13,NA,2022,49
employment,Professional and business services,13,NA,2023,52
employment,"Professional, scientific, and technical services",13,NA,2012,48
employment,"Professional, scientific, and technical services",13,NA,2013,48
employment,"Professional, scientific, and technical services",13,NA,2014,48
employment,"Professional, scientific, and technical services",13,NA,2015,48
employment,"Professional, scientific, and technical services",13,NA,2016,45
employment,"Professional, scientific, and technical services",13,NA,2017,43
employment,"Professional, scientific, and technical services",13,NA,2018,40
employment,"Professional, scientific, and technical services",13,NA,2019,39
employment,"Professional, scientific, and technical services",13,NA,2020,37
employment,"Professional, scientific, and technical services",13,NA,2021,37
employment,"Professional, scientific, and technical services",13,NA,2022,46
employment,"Professional, scientific, and technical services",13,NA,2023,49
employment,Computer systems design and related services,3,Technology,2012,4
employment,Computer systems design and related services,3,Technology,2013,3
employment,Computer systems design and related services,3,Technology,2014,3
employment,Computer systems design and related services,3,Technology,2015,4
employment,Computer systems design and related services,3,Technology,2016,4
employment,Computer systems design and related services,3,Technology,2017,5
employment,Computer systems design and related services,3,Technology,2018,4
employment,Computer systems design and related services,3,Technology,2019,4
employment,Computer systems design and related services,3,Technology,2020,4
employment,Computer systems design and related services,3,Technology,2021,5
employment,Computer systems design and related services,3,Technology,2022,5
employment,Computer systems design and related services,3,Technology,2023,4
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2012,44
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2013,46
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2014,45
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2015,45
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2016,42
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2017,39
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2018,36
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2019,36
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2020,33
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2021,33
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2022,41
employment,"Miscellaneous professional, scientific, and technical services",12,Underground,2023,44
employment,Management of companies and enterprises,13,NA,2012,1
employment,Management of companies and enterprises,13,NA,2013,1
employment,Management of companies and enterprises,13,NA,2014,1
employment,Management of companies and enterprises,13,NA,2015,1
employment,Management of companies and enterprises,13,NA,2016,1
employment,Management of companies and enterprises,13,NA,2017,1
employment,Management of companies and enterprises,13,NA,2018,1
employment,Management of companies and enterprises,13,NA,2019,1
employment,Management of companies and enterprises,13,NA,2020,1
employment,Management of companies and enterprises,13,NA,2021,1
employment,Management of companies and enterprises,13,NA,2022,1
employment,Management of companies and enterprises,13,NA,2023,1
employment,Administrative and waste management services,13,NA,2012,0
employment,Administrative and waste management services,13,NA,2013,1
employment,Administrative and waste management services,13,NA,2014,1
employment,Administrative and waste management services,13,NA,2015,2
employment,Administrative and waste management services,13,NA,2016,2
employment,Administrative and waste management services,13,NA,2017,2
employment,Administrative and waste management services,13,NA,2018,2
employment,Administrative and waste management services,13,NA,2019,2
employment,Administrative and waste management services,13,NA,2020,2
employment,Administrative and waste management services,13,NA,2021,2
employment,Administrative and waste management services,13,NA,2022,2
employment,Administrative and waste management services,13,NA,2023,2
employment,Administrative and support services,13,NA,2012,0
employment,Administrative and support services,13,NA,2013,1
employment,Administrative and support services,13,NA,2014,1
employment,Administrative and support services,13,NA,2015,2
employment,Administrative and support services,13,NA,2016,2
employment,Administrative and support services,13,NA,2017,2
employment,Administrative and support services,13,NA,2018,2
employment,Administrative and support services,13,NA,2019,2
employment,Administrative and support services,13,NA,2020,2
employment,Administrative and support services,13,NA,2021,2
employment,Administrative and support services,13,NA,2022,2
employment,Administrative and support services,13,NA,2023,2
employment,"Educational services, health care, and social assistance",13,NA,2012,22
employment,"Educational services, health care, and social assistance",13,NA,2013,21
employment,"Educational services, health care, and social assistance",13,NA,2014,21
employment,"Educational services, health care, and social assistance",13,NA,2015,22
employment,"Educational services, health care, and social assistance",13,NA,2016,21
employment,"Educational services, health care, and social assistance",13,NA,2017,21
employment,"Educational services, health care, and social assistance",13,NA,2018,24
employment,"Educational services, health care, and social assistance",13,NA,2019,26
employment,"Educational services, health care, and social assistance",13,NA,2020,30
employment,"Educational services, health care, and social assistance",13,NA,2021,29
employment,"Educational services, health care, and social assistance",13,NA,2022,33
employment,"Educational services, health care, and social assistance",13,NA,2023,41
employment,Educational services,13,NA,2012,21
employment,Educational services,13,NA,2013,21
employment,Educational services,13,NA,2014,20
employment,Educational services,13,NA,2015,21
employment,Educational services,13,NA,2016,20
employment,Educational services,13,NA,2017,20
employment,Educational services,13,NA,2018,23
employment,Educational services,13,NA,2019,25
employment,Educational services,13,NA,2020,29
employment,Educational services,13,NA,2021,28
employment,Educational services,13,NA,2022,31
employment,Educational services,13,NA,2023,41
employment,Health care and social assistance,13,NA,2012,1
employment,Health care and social assistance,13,NA,2013,1
employment,Health care and social assistance,13,NA,2014,1
employment,Health care and social assistance,13,NA,2015,1
employment,Health care and social assistance,13,NA,2016,1
employment,Health care and social assistance,13,NA,2017,1
employment,Health care and social assistance,13,NA,2018,1
employment,Health care and social assistance,13,NA,2019,1
employment,Health care and social assistance,13,NA,2020,0
employment,Health care and social assistance,13,NA,2021,1
employment,Health care and social assistance,13,NA,2022,2
employment,Health care and social assistance,13,NA,2023,1
employment,Hospitals,13,NA,2012,1
employment,Hospitals,13,NA,2013,1
employment,Hospitals,13,NA,2014,1
employment,Hospitals,13,NA,2015,1
employment,Hospitals,13,NA,2016,1
employment,Hospitals,13,NA,2017,1
employment,Hospitals,13,NA,2018,1
employment,Hospitals,13,NA,2019,1
employment,Hospitals,13,NA,2020,0
employment,Hospitals,13,NA,2021,1
employment,Hospitals,13,NA,2022,2
employment,Hospitals,13,NA,2023,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2012,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2013,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2014,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2015,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2016,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2017,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2018,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2019,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2020,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2021,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2022,1
employment,"Arts, entertainment, recreation, accommodation, and food services",8,Grain,2023,1
employment,"Arts, entertainment, and recreation",13,NA,2012,1
employment,"Arts, entertainment, and recreation",13,NA,2013,1
employment,"Arts, entertainment, and recreation",13,NA,2014,1
employment,"Arts, entertainment, and recreation",13,NA,2015,1
employment,"Arts, entertainment, and recreation",13,NA,2016,1
employment,"Arts, entertainment, and recreation",13,NA,2017,1
employment,"Arts, entertainment, and recreation",13,NA,2018,1
employment,"Arts, entertainment, and recreation",13,NA,2019,1
employment,"Arts, entertainment, and recreation",13,NA,2020,1
employment,"Arts, entertainment, and recreation",13,NA,2021,1
employment,"Arts, entertainment, and recreation",13,NA,2022,1
employment,"Arts, entertainment, and recreation",13,NA,2023,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2012,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2013,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2014,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2015,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2016,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2017,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2018,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2019,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2020,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2021,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2022,1
employment,"Performing arts, spectator sports, museums, and related activities",13,NA,2023,1
